# OrderedDict([('code', u'862128'), ('alder (opsjonalt)', u'21'), (u'kj\xf8nn', 'mann'), ('date', u'2018_mar_14_1417'), ('expName', 'StroopMW'), ('frameRate', 59.916327938134337)])
subj,trial,time,color,condition,correct,response,RT
862128,0,1.81325160096,yellow,congruent,correct,k,0.929659216636
862128,1,3.83376021388,red,neutral,incorrect,f,0.589130994085
862128,2,5.85400343979,blue,neutral,correct,j,0.616645909307
862128,3,7.87523781363,yellow,incongruent,none,none,-1
862128,4,9.89753032217,red,incongruent,correct,d,1.30917500908
862128,5,11.9172124807,blue,incongruent,correct,j,1.56143389196
862128,6,13.9599982421,red,incongruent,correct,d,1.0866718976
862128,7,15.9828633381,green,congruent,correct,f,0.535805699168
862128,8,18.0044910991,yellow,congruent,correct,k,0.562510373347
862128,9,20.0259985399,yellow,congruent,correct,k,0.668895576186
862128,10,22.045342778,green,incongruent,correct,f,0.825429109886
862128,11,24.0667482454,red,incongruent,correct,d,1.07605257734
862128,12,26.0886175001,blue,incongruent,correct,j,1.16641301301
862128,13,28.1087203525,yellow,neutral,correct,k,0.585944216677
862128,14,30.1292417654,green,neutral,correct,f,0.693427660924
862128,15,32.1497793917,blue,neutral,correct,j,0.960861816573
862128,16,34.1695648037,green,incongruent,correct,f,1.18118081857
862128,17,36.1899961899,red,neutral,correct,d,0.824733215653
862128,18,38.2127554723,yellow,incongruent,correct,k,0.801939799821
862128,19,40.2356363549,green,congruent,correct,f,0.539048369981
862128,20,42.2575414497,red,incongruent,correct,d,0.91722784072
862128,21,44.2790689439,blue,congruent,correct,j,0.543633762521
862128,22,46.299237503,red,neutral,correct,d,1.5316930539
862128,23,48.3210384909,yellow,congruent,correct,k,0.949692522277
862128,24,52.1345678522,blue,probe,-1,3,-1
862128,25,54.4472684125,green,incongruent,correct,f,0.855569735133
862128,26,56.467717292,red,neutral,correct,d,0.739009799268
862128,27,58.4876217442,red,congruent,correct,d,0.591082569917
862128,28,60.50785345,yellow,neutral,incorrect,f,0.650861206435
862128,29,62.5297632381,blue,congruent,correct,j,0.56518515011
862128,30,64.5514588392,blue,congruent,correct,j,1.23144605625
862128,31,66.5721620124,blue,neutral,correct,j,0.698544680803
862128,32,68.5939015602,green,incongruent,correct,f,0.660878499264
862128,33,70.615871935,yellow,congruent,correct,k,0.526870007729
862128,34,72.6361305209,red,neutral,correct,d,1.06663005862
862128,35,74.6576767885,blue,congruent,incorrect,f,0.9810670691
862128,36,76.6781081746,red,neutral,correct,d,0.720621295724
862128,37,78.6985792408,yellow,neutral,incorrect,j,0.844188813899
862128,38,80.7189782003,green,neutral,correct,f,0.807958794183
862128,39,82.7420109764,yellow,incongruent,correct,k,0.704743302071
862128,40,84.7650121792,red,incongruent,correct,d,1.32191443871
