# OrderedDict([('code', u'733206'), ('alder (opsjonalt)', u'22'), (u'kj\xf8nn', 'kvinne'), ('date', u'2018_mar_09_1122'), ('expName', 'StroopMW'), ('frameRate', 59.970599975673331)])
subj,trial,time,color,condition,correct,response,RT
733206,0,1.81243879992,red,neutral,correct,d,1.12238010331
733206,1,3.83355626695,yellow,incongruent,correct,k,1.56520264346
733206,2,5.85442840033,red,congruent,correct,d,0.648295656485
733206,3,7.87472069298,red,neutral,correct,d,0.803985669101
733206,4,9.89585480003,green,incongruent,correct,f,0.655180785298
733206,5,11.928141988,yellow,congruent,correct,k,0.766703914714
733206,6,13.947664573,green,incongruent,correct,f,1.1950278763
733206,7,15.9677388387,red,incongruent,correct,d,0.598953726661
733206,8,17.989036786,yellow,congruent,correct,k,0.561803812442
733206,9,20.0123140424,green,congruent,correct,f,0.650449045908
733206,10,22.0357717791,red,incongruent,correct,d,0.787278234383
733206,11,24.0568329261,green,neutral,correct,f,0.765943593741
733206,12,26.076831245,blue,congruent,correct,j,0.825947083879
733206,13,28.0969315374,blue,neutral,correct,j,0.549793130402
733206,14,30.1175544971,red,neutral,correct,d,0.609316193258
733206,15,32.1379163365,red,neutral,correct,d,0.653052995907
733206,16,34.1581339624,green,neutral,correct,f,0.920592538359
733206,17,36.1798892969,green,incongruent,correct,f,0.738937692507
733206,18,38.2005280433,red,neutral,correct,d,0.702186712133
733206,19,40.2221336177,yellow,congruent,correct,k,0.58459338828
733206,20,42.2436346585,green,incongruent,correct,f,0.755368220205
733206,21,44.2650729793,red,congruent,correct,d,0.621876849335
733206,22,46.2863909799,red,congruent,correct,d,0.504317232193
733206,23,48.7119036312,blue,probe,-1,3,-1
733206,24,51.0244864313,green,incongruent,correct,f,0.854505200433
733206,25,53.0461730724,green,incongruent,correct,f,0.416597439912
733206,26,55.0667188054,blue,neutral,correct,j,0.844242147296
733206,27,57.0878588858,yellow,incongruent,correct,k,0.694903929477
733206,28,59.1114548627,red,incongruent,correct,d,0.879328698874
733206,29,61.1335092909,yellow,congruent,correct,k,0.85759341772
733206,30,63.1537064367,red,neutral,correct,d,0.693158007242
733206,31,65.1742863031,yellow,neutral,incorrect,j,0.72080945597
733206,32,67.1946059024,yellow,neutral,correct,k,0.540161971407
733206,33,69.2151665687,yellow,neutral,correct,k,0.487609370806
733206,34,71.2361364089,green,neutral,correct,f,0.818993688312
733206,35,73.2574748896,blue,incongruent,correct,j,0.797638140977
733206,36,75.2811817999,blue,incongruent,correct,j,0.485714115047
733206,37,77.3020983067,red,neutral,correct,d,0.592680011963
733206,38,79.3227468664,blue,neutral,correct,j,0.716050836545
733206,39,81.3436821466,yellow,neutral,correct,k,1.39948467134
733206,40,83.368209538,green,congruent,correct,f,0.606775390006
733206,41,85.3895740453,red,congruent,correct,d,0.585230402427
733206,42,87.4129212752,green,congruent,correct,f,0.8818750488
733206,43,89.4348797033,blue,incongruent,correct,j,1.21225157835
733206,44,91.458111733,blue,incongruent,correct,j,0.580712423312
733206,45,93.4792641868,blue,incongruent,correct,j,0.463602513411
733206,46,95.5043321655,green,congruent,correct,f,1.11045347471
733206,47,97.5246948583,green,neutral,correct,f,0.466127103309
733206,48,99.9664652371,green,probe,-1,3,-1
733206,49,102.28157092,blue,congruent,incorrect,f,0.877245709541
733206,50,104.30231548,yellow,neutral,correct,k,0.76051084012
733206,51,106.324336628,yellow,congruent,correct,k,0.6905207772
733206,52,108.344773135,green,incongruent,correct,f,0.798061821519
733206,53,110.365364521,blue,neutral,incorrect,f,0.761722148338
733206,54,112.385522413,red,neutral,correct,d,0.837301978413
733206,55,114.406146653,blue,neutral,incorrect,f,1.0887254469
733206,56,116.426357452,blue,congruent,correct,j,0.476836450351
733206,57,118.45029135,blue,incongruent,correct,j,0.532829695355
733206,58,120.470632709,yellow,neutral,correct,k,0.576526391287
733206,59,122.49188287,blue,incongruent,correct,j,0.650965739903
733206,60,124.512565989,yellow,neutral,correct,k,0.614487826544
733206,61,126.533361323,yellow,neutral,correct,k,0.641491594442
733206,62,128.556849779,yellow,incongruent,correct,k,0.666141865995
733206,63,130.577068685,blue,congruent,correct,j,0.373839838515
733206,64,132.600337835,green,congruent,correct,f,0.590543262561
733206,65,134.621377649,yellow,neutral,correct,k,0.761607374858
733206,66,136.642158475,red,neutral,correct,d,0.56472648285
733206,67,138.662300581,green,incongruent,correct,f,0.768880344167
733206,68,140.683121941,red,neutral,incorrect,k,0.699790975732
733206,69,142.705172529,yellow,congruent,correct,k,0.629698939349
733206,70,144.726844237,green,incongruent,correct,f,1.28030713213
733206,71,146.748048318,blue,incongruent,correct,j,0.699057108126
733206,72,149.680974952,red,probe,-1,3,-1
733206,73,151.994130339,red,neutral,correct,d,0.684979650107
733206,74,154.016246634,red,incongruent,correct,d,0.598629886246
733206,75,156.037423835,yellow,neutral,correct,k,0.705575729804
733206,76,158.0576709,blue,congruent,correct,j,0.541222666098
733206,77,160.077602659,blue,congruent,correct,j,0.505616860523
733206,78,162.099041407,red,congruent,correct,d,0.65985407128
733206,79,164.119523993,blue,neutral,correct,j,0.783433962796
733206,80,166.140073993,yellow,neutral,correct,k,0.618811245412
733206,81,168.160156365,blue,congruent,correct,j,1.0147387922
733206,82,170.180096231,red,incongruent,correct,d,0.706819891396
733206,83,172.201951832,yellow,congruent,correct,k,0.589127154083
733206,84,174.22401906,blue,incongruent,correct,j,0.967062571174
733206,85,176.244221326,blue,congruent,correct,j,0.450930923857
733206,86,178.264288765,blue,congruent,correct,j,0.414894184398
733206,87,180.285132738,blue,neutral,correct,j,0.505954354288
733206,88,182.306987913,red,incongruent,correct,d,0.691988512413
733206,89,184.329043621,red,incongruent,correct,d,0.509872012636
733206,90,186.349604287,blue,neutral,correct,j,0.937463813287
733206,91,188.371433435,yellow,congruent,correct,k,0.723501726082
733206,92,190.392145995,green,neutral,correct,f,0.92684107969
733206,93,192.412370448,yellow,incongruent,correct,k,0.922560754211
733206,94,194.432650367,red,incongruent,correct,d,0.710484962754
733206,95,196.453394927,green,neutral,incorrect,k,0.737814704403
733206,96,198.474686474,red,congruent,correct,d,0.700581590077
733206,97,200.495091407,green,neutral,correct,f,0.712204431622
733206,98,202.515458366,blue,congruent,correct,j,0.867490817055
733206,99,204.537423195,green,incongruent,correct,f,0.973723699699
733206,100,210.392264182,yellow,probe,-1,2,-1
733206,101,212.704170288,green,neutral,correct,f,0.758784544578
733206,102,214.724701088,green,incongruent,correct,f,0.498275197792
733206,103,216.745346661,yellow,neutral,correct,k,0.589942515126
733206,104,218.766106154,green,neutral,correct,f,0.536934233943
733206,105,220.787534661,red,congruent,correct,d,0.547671314353
733206,106,222.809333516,green,incongruent,correct,f,1.133851478
733206,107,224.830856317,blue,incongruent,correct,j,0.584140694367
733206,108,226.854483014,yellow,incongruent,correct,k,1.12073700788
733206,109,228.876425655,green,incongruent,correct,f,0.778860516942
733206,110,230.896726054,blue,congruent,correct,j,0.726627916751
733206,111,232.916922774,red,incongruent,correct,d,0.610087180912
733206,112,234.938430641,yellow,incongruent,correct,k,0.652607982005
733206,113,236.960193656,yellow,congruent,correct,k,0.518805570739
733206,114,238.981205309,yellow,neutral,correct,k,0.49781013053
733206,115,241.001881602,yellow,neutral,correct,k,0.365373481011
733206,116,243.02345731,red,congruent,correct,d,0.567821526812
733206,117,245.047313127,yellow,incongruent,correct,k,0.671672753075
733206,118,247.070978224,yellow,incongruent,correct,k,0.53626564642
733206,119,249.091613131,green,neutral,incorrect,j,0.595685455811
733206,120,251.113170065,red,congruent,correct,d,0.526131020114
733206,121,253.134828546,red,congruent,correct,d,0.600366848469
733206,122,255.155148572,blue,congruent,correct,j,0.627865123667
733206,123,257.178633189,red,incongruent,correct,d,0.84442390753
733206,124,259.200723884,red,incongruent,correct,d,0.438296454353
733206,125,261.22149319,blue,neutral,correct,j,0.961521870748
733206,126,263.243004044,green,neutral,correct,f,0.732090963743
733206,127,265.263895378,green,neutral,correct,f,0.439189895496
733206,128,267.927592014,yellow,probe,-1,3,-1
733206,129,270.244400099,red,incongruent,correct,d,0.706774238004
733206,130,272.266497621,yellow,congruent,correct,k,0.636719321667
733206,131,274.287050181,blue,congruent,correct,j,0.504314672189
733206,132,276.30752978,blue,neutral,correct,j,0.563484027926
733206,133,278.32796074,red,neutral,correct,d,0.607242163936
733206,134,280.349034687,green,neutral,correct,f,0.698017320129
733206,135,282.369734447,yellow,neutral,correct,k,0.6453375727
733206,136,284.389931592,blue,congruent,incorrect,f,1.0093004919
733206,137,286.41148298,red,congruent,correct,d,0.971623217011
733206,138,288.433727275,blue,incongruent,correct,j,0.693540301065
733206,139,290.455016689,red,congruent,correct,d,0.60805453831
733206,140,292.47653181,yellow,incongruent,correct,k,0.650545472698
733206,141,294.498427945,red,incongruent,incorrect,f,0.996791462559
733206,142,296.522486855,green,congruent,correct,f,1.02058285301
733206,143,298.542422454,yellow,incongruent,correct,k,0.696653265049
733206,144,300.562680187,red,incongruent,correct,d,0.564373202397
733206,145,302.586715631,green,congruent,incorrect,j,1.14839954995
733206,146,304.610418275,green,congruent,correct,f,0.404771504775
733206,147,306.632062249,red,incongruent,correct,d,0.767032021801
733206,148,308.655758919,yellow,incongruent,incorrect,j,0.935363757266
733206,149,310.677661454,red,congruent,correct,d,0.833502080216
733206,150,312.701239938,green,congruent,correct,f,0.938179760869
733206,151,314.725326582,green,congruent,correct,f,0.545763685244
733206,152,316.746102288,yellow,neutral,correct,k,0.620983834859
733206,153,318.767030742,yellow,neutral,correct,k,0.456278770704
733206,154,320.789143197,yellow,congruent,correct,k,0.609964727421
733206,155,322.812999867,blue,incongruent,correct,j,0.906090119795
733206,156,324.835427629,blue,congruent,correct,j,0.61170552965
733206,157,326.856848457,yellow,incongruent,correct,k,0.926265078953
733206,158,328.88047814,blue,incongruent,incorrect,f,1.3666411093
733206,159,330.90080926,green,incongruent,incorrect,j,0.978282638868
733206,160,332.921165552,green,incongruent,incorrect,d,0.750137280176
733206,161,334.941786805,blue,congruent,incorrect,d,0.633601664344
733206,162,336.965419049,blue,incongruent,incorrect,f,1.07376308108
733206,163,338.985681902,red,incongruent,correct,d,0.717493398392
733206,164,343.074915509,blue,probe,-1,1,-1
733206,165,345.39096242,blue,congruent,incorrect,k,1.12823568414
733206,166,347.411823887,yellow,neutral,correct,k,0.723308872502
733206,167,349.435581571,blue,incongruent,correct,j,0.747710823736
733206,168,351.460280909,green,congruent,correct,f,0.914844477668
733206,169,353.482331924,yellow,congruent,correct,k,0.76481249896
