# OrderedDict([('code', u'316750'), ('alder (opsjonalt)', u'22'), (u'kj\xf8nn', 'mann'), ('date', u'2018_mar_12_1419'), ('expName', 'StroopMW'), ('frameRate', 59.962161428439131)])
subj,trial,time,color,condition,correct,response,RT
316750,0,1.81403666863,yellow,congruent,correct,k,0.896982054805
316750,1,3.8358602699,green,congruent,correct,f,0.907090227745
316750,2,5.85686211012,yellow,incongruent,correct,k,0.91822453533
316750,3,7.87700506923,blue,neutral,correct,j,0.594135800497
316750,4,9.89792754935,red,congruent,correct,d,0.861071608841
316750,5,11.9306478046,yellow,incongruent,correct,k,0.908366816042
316750,6,13.9531626067,yellow,congruent,correct,k,0.80578748474
316750,7,15.9731080189,yellow,neutral,correct,k,0.625844854414
316750,8,17.9930589778,red,neutral,correct,d,0.733941846112
316750,9,20.0135535107,blue,neutral,incorrect,k,0.809425676067
316750,10,22.0357999392,yellow,incongruent,correct,k,0.931160231885
316750,11,24.0560154317,yellow,neutral,correct,k,0.719149720513
316750,12,26.0777349262,red,incongruent,correct,d,1.01743148898
316750,13,28.0998909012,red,incongruent,correct,d,1.23521950108
316750,14,30.1217059691,blue,congruent,correct,j,0.829466235049
316750,15,32.1420166084,green,neutral,correct,f,0.825042549386
316750,16,34.1628938618,green,congruent,correct,f,1.46011621561
316750,17,36.1856224243,yellow,congruent,correct,k,1.06939870217
316750,18,38.2072962653,blue,congruent,correct,j,0.999667626242
316750,19,40.2288194929,red,congruent,correct,d,0.818167660589
316750,20,42.249181759,yellow,neutral,correct,k,0.797836541231
316750,21,49.4565189843,yellow,probe,-1,2,-1
316750,22,51.7681486099,blue,neutral,correct,j,0.895081252369
316750,23,53.789846771,blue,congruent,correct,j,0.489243079563
316750,24,55.8113264785,blue,congruent,correct,j,0.531711400592
316750,25,57.8314417042,yellow,neutral,correct,k,0.847540284849
316750,26,59.8538353329,green,incongruent,correct,f,1.3531998121
316750,27,61.8740683188,blue,neutral,correct,j,0.725161034872
316750,28,63.8954430662,blue,incongruent,correct,j,1.11964004647
316750,29,65.9155706653,red,congruent,correct,d,0.923639795594
316750,30,67.9387135216,blue,congruent,correct,j,0.692307232821
316750,31,69.9596825084,green,congruent,correct,f,0.831341864116
316750,32,71.980999229,blue,incongruent,correct,j,1.01812140986
316750,33,74.0017945623,blue,neutral,correct,j,0.677552227266
316750,34,76.0236032302,red,incongruent,correct,d,0.895496399567
316750,35,78.0453355247,blue,congruent,correct,j,0.857752564589
316750,36,80.0665993386,green,congruent,correct,f,0.772460082084
316750,37,82.0884297665,red,incongruent,incorrect,j,0.814696722813
316750,38,84.1088790727,blue,neutral,correct,j,0.74631903529
316750,39,86.129424379,yellow,neutral,correct,k,1.14189842163
316750,40,88.1500447787,yellow,neutral,correct,k,0.641242420792
316750,41,90.1710636856,blue,neutral,none,none,-1
316750,42,92.1857346377,red,neutral,correct,d,1.56535453699
316750,43,94.2061536505,red,neutral,correct,d,0.568968834948
316750,44,98.2250955415,green,probe,-1,1,-1
316750,45,100.540136371,green,congruent,correct,f,1.06710024589
316750,46,102.561724452,blue,congruent,correct,j,0.805400924248
316750,47,104.583237867,blue,congruent,correct,j,0.719926681508
316750,48,106.604333147,green,incongruent,correct,f,1.45085156376
316750,49,108.623942772,blue,neutral,correct,j,0.615220840817
316750,50,110.645607653,yellow,incongruent,correct,k,0.769702531885
316750,51,112.667970135,yellow,congruent,correct,k,0.459107147657
316750,52,114.688992882,green,congruent,correct,f,1.03024131871
316750,53,116.710403896,yellow,incongruent,correct,k,0.800670891524
316750,54,118.73179059,red,congruent,correct,d,1.08329098661
316750,55,120.752013336,green,neutral,correct,f,0.75913185169
316750,56,122.773356083,red,incongruent,incorrect,f,1.13773926964
316750,57,124.797748221,blue,incongruent,correct,j,0.953391300343
316750,58,126.818570434,green,congruent,correct,f,0.836737924357
316750,59,128.840638089,red,incongruent,correct,d,1.02263469564
316750,60,130.861642063,red,congruent,correct,d,0.729580027197
316750,61,132.883110677,blue,incongruent,correct,j,0.900167125546
316750,62,134.903674757,blue,neutral,correct,j,0.559608609634
316750,63,136.924400543,red,neutral,correct,d,0.954835568857
316750,64,138.947903933,blue,congruent,correct,j,0.899210110991
316750,65,140.978260026,yellow,neutral,correct,k,0.916932587006
316750,66,142.998645332,red,neutral,correct,d,1.18446658278
316750,67,145.02083544,yellow,congruent,correct,k,0.81028071716
316750,68,147.043020855,green,incongruent,correct,f,1.31634856492
316750,69,149.064482643,red,congruent,correct,d,0.862657104204
316750,70,151.086755951,red,incongruent,correct,d,0.904365530921
316750,71,153.108647392,blue,congruent,correct,j,0.674499850025
316750,72,155.130225233,red,congruent,correct,d,0.732920404807
316750,73,157.150767553,yellow,neutral,correct,k,0.776382007101
316750,74,159.173236275,yellow,congruent,correct,k,0.578198926763
316750,75,161.194387449,green,congruent,correct,f,0.876771682266
316750,76,163.216594197,blue,congruent,correct,j,0.742621537222
316750,77,165.237684358,yellow,incongruent,correct,k,1.12147300882
316750,78,167.259166625,green,congruent,correct,f,0.892085195203
316750,79,169.280572519,green,incongruent,correct,f,1.17459393015
316750,80,171.300133504,red,congruent,correct,d,0.94701859885
316750,81,173.321914439,blue,incongruent,correct,j,0.813265680979
316750,82,180.879800166,blue,probe,-1,1,-1
316750,83,183.193200034,green,incongruent,correct,f,1.37399429205
316750,84,185.2137991,red,neutral,correct,d,0.889475698528
316750,85,187.234850007,green,congruent,correct,f,0.660386551961
316750,86,189.256085661,blue,incongruent,correct,j,0.79913659623
316750,87,191.27880441,yellow,congruent,correct,k,0.696470224815
316750,88,193.29922513,yellow,neutral,correct,k,0.532023294323
316750,89,195.32031017,red,incongruent,correct,d,1.13489851934
316750,90,197.341720331,yellow,incongruent,incorrect,j,1.20949616149
316750,91,199.363107878,yellow,incongruent,correct,k,0.820329583355
316750,92,201.383721878,red,neutral,correct,d,1.03950298389
316750,93,203.404245424,red,neutral,correct,d,0.650945259877
316750,94,205.42484833,yellow,neutral,correct,k,0.886375961229
316750,95,207.446369851,yellow,incongruent,correct,k,0.784923884701
316750,96,209.468106413,blue,congruent,correct,j,0.779121210609
316750,97,211.488463985,blue,neutral,correct,j,0.678807908876
316750,98,213.509823799,red,incongruent,correct,d,0.817429099643
316750,99,215.531521107,red,congruent,correct,d,0.811805199111
316750,100,217.553719322,blue,congruent,correct,j,0.757525022964
316750,101,219.575116683,green,congruent,correct,f,0.704183941358
316750,102,221.597574738,yellow,congruent,correct,k,0.665699412097
316750,103,223.618972526,blue,incongruent,incorrect,k,1.09226294476
316750,104,225.639603165,red,neutral,correct,d,0.831635411159
316750,105,227.66156202,green,incongruent,correct,f,0.84166081066
316750,106,229.683047701,yellow,incongruent,correct,k,0.836301870466
316750,107,231.703915568,blue,neutral,correct,j,1.15131454035
316750,108,233.726511863,yellow,congruent,correct,k,0.664728744185
316750,109,235.748412265,red,incongruent,correct,d,1.02683736768
316750,110,237.769055278,blue,neutral,correct,j,0.798184275009
316750,111,239.790952692,blue,congruent,correct,j,0.744287246023
316750,112,241.812262586,blue,incongruent,correct,j,0.850991595937
316750,113,243.833764907,red,incongruent,correct,d,0.973558152818
316750,114,249.253472324,yellow,probe,-1,2,-1
316750,115,251.565863551,yellow,incongruent,correct,k,0.905628039203
316750,116,253.588525553,red,incongruent,correct,d,1.07475166902
316750,117,255.610955449,red,incongruent,correct,d,0.508357344028
316750,118,257.632192809,red,congruent,correct,d,0.519125997813
316750,119,259.652578542,blue,neutral,correct,j,0.578720740759
316750,120,261.673989556,blue,incongruent,correct,j,0.621393862053
316750,121,263.69563737,blue,congruent,correct,j,0.45563492988
316750,122,265.716451904,green,neutral,correct,f,0.770834480001
316750,123,267.738944519,yellow,congruent,correct,k,0.604420613658
316750,124,269.761465721,yellow,congruent,correct,k,0.565872510986
316750,125,271.782459882,green,neutral,correct,f,0.736960089973
316750,126,273.803751855,blue,incongruent,correct,j,0.82753172591
316750,127,275.826172364,red,incongruent,correct,d,0.885122412954
316750,128,277.848511806,yellow,congruent,correct,k,0.606791603357
316750,129,279.868810072,yellow,neutral,correct,k,0.474581514132
316750,130,281.89097458,red,neutral,correct,d,0.932523433632
316750,131,283.913338342,red,incongruent,correct,d,0.526116513429
316750,132,285.935689731,yellow,congruent,correct,k,0.743602871811
316750,133,287.957641759,green,incongruent,correct,f,0.785655192307
316750,134,289.979161573,yellow,incongruent,correct,k,0.764109351392
316750,135,292.000032853,red,neutral,correct,d,0.855296668113
316750,136,294.021392241,green,incongruent,correct,f,0.78602041944
316750,137,296.043174455,yellow,incongruent,correct,k,0.684160449062
316750,138,298.063630588,red,neutral,correct,d,1.17570966491
316750,139,300.084774082,yellow,neutral,correct,k,0.834576428257
316750,140,302.106121523,green,congruent,correct,f,0.893236770011
316750,141,304.127313656,green,congruent,correct,f,0.728202745435
316750,142,306.14855571,red,incongruent,correct,d,1.09079307622
316750,143,308.169883951,red,congruent,correct,d,0.621595248977
316750,144,310.190440777,red,neutral,correct,d,0.680910524898
316750,145,312.21080219,red,neutral,correct,d,0.580570343129
316750,146,314.23142515,yellow,neutral,correct,k,0.575958070556
316750,147,318.518995438,red,probe,-1,2,-1
316750,148,320.832589439,red,incongruent,correct,d,1.14285202285
316750,149,322.854942534,red,incongruent,correct,d,0.528482383124
316750,150,324.876442295,red,congruent,correct,d,0.618995992314
316750,151,326.897947176,yellow,incongruent,correct,k,0.629464272381
316750,152,328.920278938,red,incongruent,correct,d,0.687276399713
316750,153,330.940837471,red,neutral,correct,d,0.538513755964
316750,154,332.962684966,red,incongruent,correct,d,0.468686253251
316750,155,334.985311128,blue,incongruent,correct,j,0.878108003977
316750,156,337.006156808,yellow,neutral,correct,k,0.905299505452
316750,157,339.028637477,green,incongruent,correct,f,0.994819406704
316750,158,341.050335638,yellow,incongruent,correct,k,0.81304509403
316750,159,343.071846065,blue,congruent,correct,j,1.15955049756
