# OrderedDict([('code', u'847738'), ('alder (opsjonalt)', u'26'), (u'kj\xf8nn', 'kvinne'), ('date', u'2018_mar_09_1122'), ('expName', 'StroopMW'), ('frameRate', 59.948485910445513)])
subj,trial,time,color,condition,correct,response,RT
847738,0,1.8129260263,yellow,incongruent,none,none,-1
847738,1,3.83369315525,green,congruent,correct,f,0.877880850876
847738,2,5.85424865771,red,incongruent,correct,d,0.776714430536
847738,3,7.87478197352,yellow,incongruent,correct,k,0.916012018337
847738,4,9.89563870239,yellow,congruent,correct,k,0.479107857827
847738,5,11.9291716871,blue,congruent,correct,j,0.60571937645
847738,6,13.9491034034,blue,neutral,correct,j,0.665622898669
847738,7,15.9705945851,blue,congruent,correct,j,0.420180121448
847738,8,17.9921578734,blue,congruent,correct,j,0.446822445378
847738,9,20.012117323,green,neutral,incorrect,d,0.634591031816
847738,10,22.033163065,yellow,incongruent,correct,k,0.629598609408
847738,11,24.0528336616,green,neutral,correct,f,0.593910959862
847738,12,26.0744042032,red,incongruent,correct,d,0.956584997046
847738,13,28.0958958115,blue,congruent,correct,j,1.01498793388
847738,14,30.1163032608,red,neutral,correct,d,0.738467636511
847738,15,32.1391499613,yellow,congruent,correct,k,0.555598885891
847738,16,34.1603928231,yellow,incongruent,correct,k,1.25433364963
847738,17,36.1806701392,yellow,neutral,correct,k,0.866058354295
847738,18,38.2020998809,yellow,incongruent,correct,k,1.08462584778
847738,19,40.2237920224,green,incongruent,correct,f,1.54293927002
847738,20,42.2449184043,blue,incongruent,correct,j,0.913881673489
847738,21,44.2656138533,yellow,neutral,correct,k,0.781967546052
847738,22,46.2867479153,blue,congruent,correct,j,0.455954384252
847738,23,48.3072513645,green,neutral,correct,f,0.803667367538
847738,24,50.3271314542,yellow,neutral,correct,k,0.575592042162
847738,25,52.3472641303,red,neutral,correct,d,0.779452774867
847738,26,54.3679156327,blue,neutral,correct,j,0.902812242934
847738,27,56.3892143879,yellow,incongruent,none,none,-1
847738,28,58.4107230629,blue,incongruent,correct,j,0.811994613763
847738,29,60.4316975516,red,congruent,correct,d,1.0470775065
847738,30,62.4534886797,blue,congruent,correct,j,1.39322505111
847738,31,64.4751885012,yellow,congruent,correct,k,0.587594591922
847738,32,66.4955869904,green,neutral,correct,f,0.839417310362
847738,33,68.5156484133,blue,neutral,correct,j,1.09110733559
847738,34,73.1286586635,blue,probe,-1,1,-1
847738,35,75.4415279432,yellow,incongruent,none,none,-1
847738,36,77.4630455782,red,incongruent,none,none,-1
847738,37,79.4840934536,green,congruent,none,none,-1
847738,38,81.5051519956,yellow,congruent,incorrect,f,1.3495715417
847738,39,83.5263701108,blue,congruent,correct,j,0.720309145334
847738,40,85.5471500398,yellow,incongruent,correct,k,0.923690305117
847738,41,87.5670100762,yellow,neutral,correct,k,0.775996777815
847738,42,89.5883775246,blue,neutral,correct,j,0.594635012578
847738,43,91.6100628394,yellow,congruent,correct,k,0.572793537882
847738,44,93.6313027146,green,incongruent,incorrect,d,1.43139760521
847738,45,95.6525012032,red,congruent,correct,d,0.722497516803
847738,46,97.6725408661,red,neutral,correct,d,0.63812980213
847738,47,99.6930601019,blue,neutral,correct,j,0.761578870119
847738,48,101.713174858,red,neutral,correct,d,0.933801443156
847738,49,103.733589987,yellow,incongruent,correct,k,0.609087906909
847738,50,105.754552956,blue,incongruent,correct,j,1.08412024822
