# OrderedDict([('code', u'718774'), ('alder (opsjonalt)', u'21'), (u'kj\xf8nn', 'mann'), ('date', u'2018_mar_13_1422'), ('expName', 'StroopMW'), ('frameRate', 59.839356198037699)])
subj,trial,time,color,condition,correct,response,RT
718774,0,1.81400037205,green,congruent,correct,f,0.736770784621
718774,1,3.83406904826,green,neutral,correct,f,0.524596885676
718774,2,5.85452769747,green,neutral,correct,f,0.504114343152
718774,3,7.87478069352,blue,neutral,correct,j,0.371903255982
718774,4,9.89513608948,yellow,neutral,correct,k,0.31955812731
718774,5,11.915676232,blue,neutral,incorrect,k,0.442973915327
718774,6,13.9559095843,yellow,congruent,correct,k,1.13890462814
718774,7,15.9768964464,green,incongruent,correct,f,0.877953810814
718774,8,17.9991863474,blue,congruent,correct,j,0.647796353885
718774,9,20.019860463,blue,incongruent,correct,j,0.851121620377
718774,10,22.0422506306,blue,congruent,correct,j,0.620393283927
718774,11,24.0646373848,green,congruent,correct,f,0.950021162644
718774,12,26.0846510211,green,neutral,correct,f,0.545988654085
718774,13,28.1065628957,blue,incongruent,correct,j,0.700080895935
718774,14,30.1268636784,yellow,congruent,correct,k,0.5997690882
718774,15,32.1474801942,yellow,congruent,correct,k,0.387397642749
718774,16,34.1684879629,green,incongruent,correct,f,0.574460096461
718774,17,36.1893092785,red,congruent,incorrect,f,0.425326143719
718774,18,38.2098562476,yellow,congruent,correct,k,0.692817328796
718774,19,40.2307842297,red,congruent,correct,d,0.783856824448
718774,20,42.2514523721,yellow,neutral,correct,k,0.523211073523
718774,21,44.2735199799,blue,congruent,correct,j,0.517120412063
718774,22,46.2938510559,blue,neutral,correct,j,0.592828934117
718774,23,48.3143276251,blue,incongruent,correct,j,0.42829318119
718774,24,50.3364229662,green,congruent,correct,f,0.630194662233
718774,25,52.3567173489,yellow,neutral,correct,k,0.529915281142
718774,26,54.3771444248,green,neutral,correct,f,0.861435424908
718774,27,56.3994966191,yellow,incongruent,incorrect,j,0.791143431554
718774,28,58.4219358533,yellow,incongruent,correct,k,0.545066628212
718774,29,60.442217436,blue,neutral,correct,j,1.08439886131
718774,30,62.4641156573,yellow,congruent,correct,k,0.598785622373
718774,31,64.4865817714,yellow,incongruent,correct,k,0.976113513716
718774,32,66.5077320467,red,congruent,correct,d,0.60302540542
718774,33,68.5280601361,yellow,congruent,correct,k,0.502723411009
718774,34,70.5499963307,blue,congruent,correct,j,0.720621891734
718774,35,75.9335492834,red,probe,-1,2,-1
718774,36,78.2452507774,blue,incongruent,correct,j,0.945552686455
718774,37,80.2654768935,blue,neutral,correct,j,0.4131623141
718774,38,82.2877953811,green,congruent,correct,f,0.34280376081
718774,39,84.3102294953,green,congruent,incorrect,j,0.368370885655
718774,40,86.3309769976,blue,neutral,correct,j,0.45967363441
718774,41,88.3531922319,green,congruent,correct,f,0.741465820618
718774,42,90.3756015995,green,congruent,correct,f,0.478986257927
718774,43,92.396136622,yellow,neutral,correct,k,0.522516460784
718774,44,94.4182409231,green,incongruent,incorrect,j,0.644336090169
718774,45,96.4386543457,yellow,neutral,correct,k,0.608146254388
718774,46,98.4595814745,blue,neutral,incorrect,f,0.555046353023
718774,47,100.481599162,blue,congruent,correct,j,1.01323732204
718774,48,102.502955091,green,incongruent,incorrect,d,1.02374397973
718774,49,104.523441047,red,incongruent,none,none,-1
718774,50,106.544642095,red,congruent,correct,d,0.614089715978
718774,51,108.565256051,green,neutral,correct,f,0.57748132055
718774,52,110.587153419,red,incongruent,incorrect,j,1.01970728985
718774,53,112.609339213,blue,congruent,correct,j,0.565535944079
718774,54,114.629717649,blue,neutral,correct,j,0.480842683013
718774,55,116.650181845,blue,neutral,correct,j,0.41243911472
