# OrderedDict([('code', u'623074'), ('alder (opsjonalt)', u'21'), (u'kj\xf8nn', 'kvinne'), ('date', u'2018_mar_14_1416'), ('expName', 'StroopMW'), ('frameRate', 59.914974987201838)])
subj,trial,time,color,condition,correct,response,RT
623074,0,1.8114494391,blue,congruent,none,none,-1
623074,1,3.83279388398,red,congruent,incorrect,j,0.174714175751
623074,2,5.8537859019,yellow,congruent,correct,k,1.00124842773
623074,3,7.87462730634,green,incongruent,incorrect,d,1.15659448029
623074,4,9.8958556978,blue,incongruent,incorrect,k,1.42317049444
623074,5,11.9160652084,green,neutral,correct,f,1.46705831856
623074,6,13.9456887003,yellow,congruent,correct,k,1.06947035261
623074,7,15.9654954372,yellow,neutral,correct,k,0.681671408362
623074,8,17.9861730015,red,neutral,correct,d,1.06091951865
623074,9,20.0060078985,blue,congruent,correct,j,0.977309847302
623074,10,22.0296166653,green,congruent,correct,f,0.745426982765
623074,11,24.0498944426,yellow,neutral,correct,k,0.741158605786
623074,12,26.0708344071,yellow,congruent,correct,k,0.704418734436
623074,13,28.0923512255,red,neutral,correct,d,1.06676485697
623074,14,30.1132894833,red,incongruent,none,none,-1
623074,15,32.1335851807,yellow,neutral,correct,k,1.29781102747
623074,16,34.1538279713,red,neutral,correct,d,0.637509237342
623074,17,36.1748588159,blue,incongruent,correct,j,1.4802696365
623074,18,38.1951634732,yellow,neutral,correct,k,0.69204795055
623074,19,40.2156131973,yellow,neutral,correct,k,0.7514028812
623074,20,42.2386681503,green,congruent,correct,f,0.888383478086
623074,21,44.2596025682,red,congruent,correct,d,0.947595048616
623074,22,46.2794118651,blue,congruent,correct,j,0.76762945504
623074,23,48.2997856425,green,neutral,correct,f,0.795271078627
623074,24,50.3208792071,blue,incongruent,correct,j,1.27019116389
623074,25,52.3413442913,green,neutral,correct,f,0.657886854729
623074,26,54.3624694293,green,neutral,correct,f,0.524579007637
623074,27,56.3822326462,blue,congruent,incorrect,k,0.921167719396
623074,28,58.4021302632,blue,congruent,correct,j,0.500949334142
623074,29,60.4230177476,yellow,congruent,correct,k,0.752324481982
623074,30,62.4437392587,red,incongruent,correct,d,0.923365054601
623074,31,64.467246052,red,incongruent,correct,d,0.884089927757
623074,32,66.4871389757,red,incongruent,correct,d,0.76807276209
623074,33,68.508209927,blue,incongruent,correct,j,1.37085898314
623074,34,71.6010309129,red,probe,-1,3,-1
623074,35,73.9136933663,red,congruent,correct,d,1.11744735355
623074,36,75.9349682645,blue,incongruent,correct,j,1.17616911033
623074,37,77.9558809223,blue,incongruent,correct,j,0.979267822309
