# OrderedDict([('code', u'737218'), ('alder (opsjonalt)', u'24'), (u'kj\xf8nn', 'mann'), ('date', u'2018_mar_09_1123'), ('expName', 'StroopMW'), ('frameRate', 59.984336889855562)])
subj,trial,time,color,condition,correct,response,RT
737218,0,1.81429290667,blue,incongruent,correct,j,1.18428544
737218,1,3.83680341333,green,congruent,none,none,-1
737218,2,5.85882837333,yellow,incongruent,correct,k,0.963977813333
737218,3,7.88089344,yellow,congruent,correct,k,0.829915306666
737218,4,9.90209578667,blue,congruent,correct,j,0.76065024
737218,5,11.92134912,yellow,incongruent,correct,k,1.17324416
737218,6,13.9592913067,green,incongruent,incorrect,d,0.87953024
737218,7,15.97983616,blue,neutral,none,none,-1
737218,8,17.9999556267,red,congruent,none,none,-1
737218,9,20.0214024533,red,incongruent,none,none,-1
737218,10,22.0417975467,green,neutral,correct,f,1.00505770667
737218,11,24.0619579733,blue,neutral,correct,j,0.792709973333
737218,12,26.08478592,green,congruent,correct,f,0.897771946667
737218,13,28.1049058133,green,neutral,correct,f,0.573938773333
737218,14,30.12749184,green,incongruent,correct,f,0.535106986667
737218,15,32.1477563733,green,neutral,correct,f,0.642984106667
737218,16,34.1719249067,blue,incongruent,correct,j,1.54681386667
737218,17,36.19248512,green,neutral,correct,f,0.854439253333
737218,18,38.2150818133,green,congruent,correct,f,0.639526826667
737218,19,40.2346235733,green,incongruent,correct,f,0.764018773333
737218,20,42.2553032533,yellow,neutral,correct,k,0.791273386667
737218,21,44.27506304,red,congruent,correct,d,0.755630933333
737218,22,46.2965166933,red,incongruent,incorrect,j,1.03842048
737218,23,48.3168238933,yellow,neutral,none,none,-1
737218,24,50.3370773333,blue,incongruent,correct,j,1.28586922667
737218,25,52.35706112,blue,incongruent,correct,j,0.929584213333
737218,26,54.3772736,yellow,neutral,correct,k,1.03757184
737218,27,56.3998596267,green,congruent,correct,f,0.982778453334
737218,28,58.4203963733,red,congruent,correct,d,1.09030528
737218,29,60.4432827733,red,incongruent,incorrect,j,1.41962794667
737218,30,62.46598912,blue,incongruent,correct,j,1.46077824
737218,31,64.48639104,green,neutral,correct,f,1.12016896
737218,32,66.5093444267,green,congruent,correct,f,1.1772544
737218,33,68.5300936533,yellow,neutral,correct,k,0.932525653333
737218,34,70.55030784,blue,neutral,correct,j,0.928329813333
737218,35,72.57251328,blue,incongruent,incorrect,k,1.27426773333
737218,36,74.5956475733,green,congruent,none,none,-1
737218,37,78.8882756267,green,probe,-1,3,-1
737218,38,81.20768512,green,congruent,incorrect,j,1.50291669333
737218,39,83.2276360533,blue,incongruent,incorrect,d,1.22699861333
737218,40,85.2486344533,red,congruent,none,none,-1
737218,41,87.2691387733,yellow,neutral,incorrect,f,1.42544298667
737218,42,89.2891938133,green,incongruent,none,none,-1
737218,43,91.3096149333,red,neutral,correct,d,1.03298304
737218,44,93.3294208,blue,incongruent,correct,j,0.853295360001
737218,45,95.3518071467,blue,congruent,correct,j,1.05477546667
737218,46,97.37368704,red,incongruent,correct,d,1.28918741333
737218,47,99.3961706667,yellow,congruent,correct,k,0.978426453333
737218,48,101.41915008,red,incongruent,correct,d,1.0354752
737218,49,103.439010133,red,congruent,correct,d,0.631560106667
737218,50,105.460662613,blue,congruent,correct,j,0.81790336
737218,51,107.483414187,green,congruent,correct,f,1.27531221333
737218,52,109.504084053,blue,neutral,none,none,-1
