# OrderedDict([('code', u'766339'), ('alder (opsjonalt)', u'24'), (u'kj\xf8nn', 'kvinne'), ('date', u'2018_mar_09_1122'), ('expName', 'StroopMW'), ('frameRate', 59.943349514553248)])
subj,trial,time,color,condition,correct,response,RT
766339,0,1.81221538655,blue,neutral,correct,j,0.818464349211
766339,1,3.83257336857,green,incongruent,correct,f,0.718020146355
766339,2,5.85477199137,blue,incongruent,correct,j,0.679783543374
766339,3,7.87559034692,blue,incongruent,correct,j,0.611097860735
766339,4,9.89574992885,red,incongruent,correct,d,0.607138819046
766339,5,11.9278851959,blue,neutral,correct,j,0.670632392803
766339,6,13.9497693652,blue,congruent,correct,j,0.472769908382
766339,7,15.9721386548,red,incongruent,correct,d,0.546402366465
766339,8,17.9928482103,yellow,neutral,correct,k,0.621703518594
766339,9,20.0130956856,red,neutral,correct,d,0.617468423453
766339,10,22.0334946276,red,neutral,correct,d,0.469072413471
766339,11,24.0540633831,green,neutral,correct,f,0.768592541266
766339,12,26.0745066985,red,neutral,correct,d,0.540042043751
766339,13,28.0950319339,green,incongruent,incorrect,j,0.823675658102
766339,14,30.1153668759,red,incongruent,correct,d,0.595425534048
766339,15,32.1380092322,red,incongruent,correct,d,0.620522504756
766339,16,34.1591168679,green,incongruent,correct,f,0.7915630044
766339,17,36.1799659435,red,incongruent,correct,d,0.498959999556
766339,18,38.2024436064,green,congruent,correct,f,0.748130452535
766339,19,40.2236421221,green,incongruent,correct,f,0.534892601554
766339,20,42.2456611181,red,incongruent,correct,d,0.945135336591
766339,21,44.2662409669,blue,neutral,correct,j,0.764530672866
766339,22,46.2876724427,blue,congruent,correct,j,0.47100734763
766339,23,48.3080265848,yellow,congruent,correct,k,0.498481706019
766339,24,50.3285475535,yellow,neutral,correct,k,0.55836525157
766339,25,52.3488820689,yellow,neutral,correct,k,0.410019588275
766339,26,54.3692673576,yellow,neutral,correct,k,0.325295072126
766339,27,56.3902427265,yellow,congruent,correct,k,0.400399957503
766339,28,58.4109437487,yellow,neutral,correct,k,0.39561574213
766339,29,60.4316554375,yellow,congruent,correct,k,0.390962940144
766339,30,62.4522404063,blue,neutral,correct,j,0.818613682608
766339,31,64.4750521494,green,congruent,correct,f,0.539867110343
766339,32,66.4971377054,green,incongruent,correct,f,0.661537135589
766339,33,71.6078786594,red,probe,-1,1,-1
766339,34,73.9215769265,green,congruent,correct,f,1.15698310698
766339,35,75.9422625887,blue,neutral,correct,j,0.448286057936
766339,36,77.9639888913,red,incongruent,correct,d,0.458673689034
766339,37,79.985839354,red,incongruent,correct,d,0.500729386978
766339,38,82.0063052827,green,neutral,incorrect,j,0.54425964555
766339,39,84.0269871048,yellow,congruent,correct,k,0.571580830541
766339,40,86.0472443935,red,incongruent,correct,d,0.759493017385
766339,41,88.0697992831,green,congruent,correct,f,0.801011541765
766339,42,90.0912495323,blue,congruent,correct,j,0.50731328312
766339,43,92.1119121544,blue,neutral,correct,j,0.454945047443
766339,44,94.1337745637,red,incongruent,correct,d,0.561072026057
766339,45,96.1560845466,green,congruent,correct,f,0.570471923401
766339,46,98.1768376221,red,neutral,correct,d,0.517735474234
766339,47,100.198783231,blue,congruent,correct,j,0.783970894494
766339,48,102.21959732,red,neutral,correct,d,0.523105076525
766339,49,104.240224956,yellow,congruent,correct,k,0.630523149023
766339,50,106.262079258,blue,congruent,correct,j,0.640597606655
766339,51,108.283968548,yellow,incongruent,correct,k,1.1786795429
766339,52,110.305237037,green,neutral,correct,f,0.725567029574
