# OrderedDict([('code', u'713272'), ('alder (opsjonalt)', u'21'), (u'kj\xf8nn', 'kvinne'), ('date', u'2018_mar_13_1422'), ('expName', 'StroopMW'), ('frameRate', 59.953801998326668)])
subj,trial,time,color,condition,correct,response,RT
713272,0,1.81510016,red,incongruent,correct,d,1.05528021333
713272,1,3.83596885333,green,incongruent,correct,f,0.858495146662
713272,2,5.85759744,red,neutral,correct,d,0.580753920003
713272,3,7.88030976,blue,congruent,correct,j,0.750135466667
713272,4,9.9012864,yellow,incongruent,correct,k,0.537309013336
713272,5,11.92462464,yellow,incongruent,correct,k,0.529936213337
713272,6,13.9525051733,green,neutral,incorrect,d,0.59803904
713272,7,15.9734660267,red,congruent,correct,d,0.800989866671
713272,8,17.99404416,green,neutral,correct,f,0.988470613331
713272,9,20.01429632,yellow,neutral,correct,k,1.36812799999
713272,10,22.0352187733,red,congruent,correct,d,0.627382613333
713272,11,24.0556522667,yellow,neutral,correct,k,0.766846293329
713272,12,26.0769693867,blue,congruent,correct,j,0.64950954666
713272,13,28.0981115733,yellow,incongruent,correct,k,0.708289280003
713272,14,30.1183560533,green,incongruent,correct,f,1.408256
713272,15,32.1389755733,yellow,congruent,correct,k,0.603551999993
713272,16,34.15941632,red,neutral,correct,d,0.774912853332
713272,17,36.1808315733,yellow,incongruent,correct,k,0.769517226661
713272,18,38.20048384,yellow,neutral,correct,k,0.5578112
713272,19,40.22073344,yellow,neutral,correct,k,0.537620479998
713272,20,42.24060032,green,incongruent,correct,f,0.661972480004
713272,21,44.2633911467,red,incongruent,correct,d,0.751247786662
713272,22,46.2862216533,blue,incongruent,incorrect,k,1.30412117333
713272,23,48.30928384,green,congruent,correct,f,1.47331797334
713272,24,50.3292962133,red,incongruent,correct,d,0.86122709333
713272,25,52.3492573867,red,neutral,correct,d,0.761055573334
713272,26,54.37286144,green,congruent,incorrect,j,1.23347968
713272,27,56.3943573333,blue,congruent,correct,j,0.732279466669
713272,28,58.4147191467,red,neutral,correct,d,1.33580032
713272,29,60.4352994133,red,neutral,correct,d,0.627049386661
713272,30,62.4553728,yellow,congruent,correct,k,0.607067733334
713272,31,64.47704448,green,incongruent,correct,f,1.09732608
713272,32,66.4967850667,red,incongruent,correct,d,0.693554346661
713272,33,68.51693952,yellow,neutral,correct,k,0.673409706666
713272,34,70.5378747733,red,congruent,correct,d,0.572462079996
713272,35,72.5593685333,blue,congruent,correct,j,0.775008000004
713272,36,74.5809186133,blue,congruent,correct,j,0.41748138667
713272,37,76.6031552,blue,congruent,correct,j,0.379335253332
713272,38,81.9473890133,blue,probe,-1,1,-1
713272,39,84.25927168,blue,neutral,correct,j,0.947055786666
713272,40,86.28012416,red,congruent,correct,d,0.590402560003
713272,41,88.3004014933,red,incongruent,correct,d,0.633984
713272,42,90.32006656,yellow,congruent,correct,k,0.758279253329
713272,43,92.3406327467,green,neutral,correct,f,0.737719893332
713272,44,94.3637269333,blue,congruent,correct,j,0.986979839996
713272,45,96.38469504,red,congruent,correct,d,0.597881173337
713272,46,98.4046865067,green,incongruent,correct,f,1.23367424
713272,47,100.426181547,red,congruent,correct,d,0.620173653333
713272,48,102.44772992,yellow,incongruent,correct,k,0.854643626662
713272,49,104.46755328,yellow,neutral,correct,k,0.819099733329
713272,50,106.48902912,red,incongruent,correct,d,0.765314986667
713272,51,108.509311147,green,neutral,correct,f,0.857358933339
713272,52,110.53167616,green,incongruent,correct,f,0.610891093333
713272,53,112.553139627,blue,congruent,correct,j,0.365191253339
713272,54,114.573557333,red,neutral,correct,d,0.937134506668
713272,55,116.5942464,blue,neutral,correct,j,0.948429653334
713272,56,118.61448704,red,neutral,correct,d,0.639874133332
713272,57,120.635404373,red,congruent,correct,d,0.683247360001
713272,58,122.655675733,green,neutral,correct,f,0.630645759993
713272,59,124.675705173,red,incongruent,correct,d,0.658932053339
713272,60,126.69698816,red,congruent,correct,d,0.637345706666
713272,61,128.71844864,blue,congruent,correct,j,0.631849386671
713272,62,132.92687104,green,probe,-1,3,-1
713272,63,135.2383744,blue,neutral,correct,j,0.943968
713272,64,137.261812053,green,congruent,correct,f,0.728529493332
713272,65,139.28309632,red,congruent,correct,d,0.579479466665
713272,66,141.303449173,green,neutral,correct,f,0.766882986667
713272,67,143.323317333,yellow,congruent,correct,k,0.619360853336
713272,68,145.344485973,green,incongruent,correct,f,0.998184106662
713272,69,147.365104213,blue,neutral,correct,j,0.785422933332
713272,70,149.388384427,green,incongruent,correct,f,0.697933653333
713272,71,151.411915947,yellow,incongruent,correct,k,0.626403839997
713272,72,153.43177984,green,incongruent,none,none,-1
713272,73,155.51774848,blue,congruent,incorrect,f,0.728834986665
713272,74,157.53792256,yellow,neutral,correct,k,0.820746239995
713272,75,159.557615787,yellow,congruent,correct,k,0.68873088
713272,76,161.57866112,green,incongruent,incorrect,j,1.19565525333
713272,77,163.598994773,red,neutral,correct,d,0.679679146662
713272,78,165.623022933,green,congruent,correct,f,1.21528362667
713272,79,167.64301184,yellow,congruent,correct,k,0.619679999996
713272,80,169.663447467,red,neutral,correct,d,0.662840320001
713272,81,171.683327573,blue,incongruent,correct,j,0.707040000001
713272,82,173.704943787,blue,congruent,correct,j,0.781379840002
713272,83,175.728526507,green,congruent,correct,f,0.422190079997
713272,84,177.7486208,red,incongruent,correct,d,0.626066346667
713272,85,179.7725312,red,neutral,correct,d,0.937913599999
713272,86,181.793764693,green,incongruent,correct,f,0.740551679999
713272,87,183.814487893,blue,neutral,correct,j,0.863945813333
713272,88,185.834439253,yellow,congruent,correct,k,1.21224021333
713272,89,187.854723413,green,neutral,correct,f,1.04760192
713272,90,189.87637248,green,incongruent,correct,f,0.673937920001
713272,91,192.99197312,yellow,probe,-1,2,-1
713272,92,195.303351467,yellow,congruent,correct,k,0.558978986672
713272,93,197.325122987,blue,congruent,incorrect,f,1.11321045333
713272,94,199.345740373,red,neutral,correct,d,0.564610986672
713272,95,201.365737813,yellow,congruent,correct,k,0.688628053336
713272,96,203.387298133,blue,congruent,correct,j,1.01919573333
713272,97,205.407173973,yellow,congruent,correct,k,0.583279786668
713272,98,207.430845013,red,incongruent,correct,d,1.40747904
713272,99,209.45471744,blue,incongruent,correct,j,1.11167317333
713272,100,211.475244373,yellow,neutral,correct,k,0.755148373333
713272,101,213.499136,blue,incongruent,correct,j,0.955163733328
713272,102,215.52069504,green,incongruent,correct,f,0.629616213337
713272,103,217.542196907,yellow,incongruent,correct,k,0.592135679995
713272,104,219.562644053,red,neutral,correct,d,0.523831466664
713272,105,221.583713707,red,congruent,correct,d,0.518626559999
713272,106,223.60532992,blue,congruent,correct,j,0.817217280004
713272,107,225.625827413,yellow,neutral,correct,k,0.588470613329
713272,108,227.64740096,blue,congruent,correct,j,0.631272106664
713272,109,229.66933248,red,congruent,correct,d,0.640990293337
713272,110,231.689795413,green,neutral,correct,f,0.732747093338
713272,111,233.71026816,yellow,neutral,correct,k,0.632084479999
713272,112,235.730393173,red,incongruent,correct,d,1.52415104
713272,113,239.691345493,red,probe,-1,2,-1
713272,114,242.003113387,yellow,neutral,correct,k,0.62718933334
713272,115,244.02473216,green,incongruent,correct,f,0.989916586666
713272,116,246.04491264,yellow,neutral,correct,k,0.521380266662
713272,117,248.065293653,yellow,neutral,correct,k,0.469298346667
713272,118,250.088603733,green,congruent,correct,f,0.718045866663
713272,119,252.125887573,yellow,neutral,correct,k,0.504433066664
713272,120,254.146108587,yellow,neutral,correct,k,0.628578133328
713272,121,256.166550613,red,neutral,correct,d,0.607921066665
713272,122,258.18681472,yellow,neutral,correct,k,0.715849386666
713272,123,260.209290667,green,incongruent,correct,f,0.8850112
713272,124,262.231028907,blue,congruent,correct,j,0.543322453334
713272,125,264.25233792,green,incongruent,correct,f,1.11419648
713272,126,266.274050987,green,incongruent,correct,f,0.564273493335
713272,127,268.29428608,yellow,congruent,correct,k,0.592044373334
713272,128,270.314545067,yellow,neutral,correct,k,0.571815679999
713272,129,272.33512064,red,neutral,correct,d,0.567420159998
713272,130,274.356841813,red,incongruent,correct,d,0.881825279997
713272,131,276.377216,red,neutral,correct,d,0.541353813336
713272,132,278.398340693,yellow,incongruent,correct,k,0.679976106665
713272,133,280.42015616,red,congruent,correct,d,1.15413418667
713272,134,282.440615253,blue,neutral,correct,j,1.05396095999
713272,135,284.46122112,blue,neutral,correct,j,0.377137493335
713272,136,286.481832533,yellow,congruent,correct,k,0.516782506667
713272,137,288.502985387,blue,incongruent,correct,j,1.19952682666
713272,138,290.524690773,blue,incongruent,correct,j,0.825661440002
713272,139,292.544699733,yellow,congruent,correct,k,0.965648213329
713272,140,298.397585493,yellow,probe,-1,2,-1
713272,141,300.710106027,red,congruent,correct,d,0.912239786667
713272,142,302.731312213,blue,incongruent,correct,j,0.955150933332
713272,143,304.751924907,blue,neutral,correct,j,0.774737493331
713272,144,306.772054613,yellow,congruent,correct,k,0.562355200003
713272,145,308.79330944,yellow,incongruent,correct,k,0.829145600001
713272,146,310.813125973,green,incongruent,correct,f,0.713267200001
713272,147,312.834949973,green,incongruent,correct,f,0.515531520003
713272,148,314.858294187,blue,congruent,correct,j,0.604038400001
713272,149,316.87871872,blue,neutral,correct,j,0.471670186664
