# OrderedDict([('code', u'816471'), ('alder (opsjonalt)', u'20'), (u'kj\xf8nn', 'kvinne'), ('date', u'2018_mar_14_1418'), ('expName', 'StroopMW'), ('frameRate', 59.934305579816687)])
subj,trial,time,color,condition,correct,response,RT
816471,0,1.81270093341,yellow,incongruent,none,none,-1
816471,1,3.83374200906,red,congruent,correct,d,1.37314149254
816471,2,5.85457444462,blue,incongruent,incorrect,d,1.48018580487
816471,3,7.87539536016,green,incongruent,correct,f,0.99537877136
816471,4,9.89608528899,blue,neutral,correct,j,0.910815535281
816471,5,11.9160102042,red,neutral,correct,d,1.43478247884
816471,6,13.9490756049,green,incongruent,correct,f,0.953812460291
816471,7,15.9695240403,blue,neutral,correct,j,0.805524823685
816471,8,17.9896486356,green,neutral,correct,f,0.593107026398
816471,9,20.0101926443,blue,incongruent,correct,j,1.18052274369
816471,10,22.0306163331,blue,neutral,correct,j,0.568184562428
816471,11,24.0508249817,yellow,neutral,correct,k,0.547926847117
816471,12,26.0715430705,blue,congruent,correct,j,0.799208447665
816471,13,28.0925103328,blue,incongruent,correct,j,0.826582966009
816471,14,30.1124949813,yellow,neutral,correct,k,0.678259916058
816471,15,32.1334609636,yellow,incongruent,correct,k,1.15340849212
816471,16,34.1535083322,yellow,neutral,correct,k,0.589260624751
816471,17,36.1748190613,blue,incongruent,correct,j,0.919959005849
816471,18,38.1956958702,red,congruent,correct,d,0.771072755655
816471,19,40.217165746,yellow,congruent,correct,k,0.829708300676
816471,20,42.2373321546,blue,neutral,correct,j,0.809504772049
816471,21,44.2598081109,red,incongruent,correct,d,0.818973362766
816471,22,46.2810650799,red,congruent,correct,d,0.493876690722
816471,23,48.3013658886,red,neutral,correct,d,0.457417155165
816471,24,50.3220711774,yellow,incongruent,correct,k,0.644718355077
816471,25,52.3426881462,yellow,congruent,correct,k,0.480102604844
816471,26,54.3636758885,yellow,congruent,correct,k,0.651114517808
816471,27,56.3840982972,yellow,neutral,correct,k,0.390799100074
816471,28,58.404594946,blue,neutral,correct,j,0.770245448643
816471,29,60.4244946878,yellow,neutral,correct,k,0.526291851216
816471,30,62.4455686168,yellow,incongruent,correct,k,0.601222656522
816471,31,64.4662875589,blue,congruent,correct,j,0.548513087364
816471,32,69.4002676908,yellow,probe,-1,3,-1
816471,33,71.7140973713,green,congruent,correct,f,1.10901039318
816471,34,73.7347890068,yellow,neutral,correct,k,0.624001546239
816471,35,75.7560941893,yellow,congruent,correct,k,0.555017623468
816471,36,77.776471798,yellow,neutral,correct,k,0.55030594147
816471,37,79.7971348468,blue,neutral,correct,j,0.753878934986
816471,38,81.8183709092,green,incongruent,correct,f,0.988490235082
816471,39,83.8386034511,yellow,neutral,incorrect,j,0.600482816204
816471,40,85.85932282,blue,neutral,correct,j,0.851470869959
816471,41,87.8816016561,red,incongruent,correct,d,0.829203553789
816471,42,89.9021951583,yellow,neutral,correct,k,0.648651796764
816471,43,91.9229815138,green,neutral,correct,f,0.691815548504
816471,44,93.94527443,yellow,incongruent,correct,k,0.845688254158
816471,45,95.9661712922,yellow,congruent,correct,k,0.456671768181
816471,46,97.986689701,yellow,neutral,correct,k,0.46830014648
816471,47,100.00763563,blue,neutral,correct,j,0.879388108537
816471,48,102.029940919,green,congruent,correct,f,0.616924423222
816471,49,104.053736556,green,congruent,correct,f,0.497068158751
816471,50,106.074956405,red,congruent,correct,d,0.635848804632
