# OrderedDict([('code', u'684397'), ('alder (opsjonalt)', u'26'), (u'kj\xf8nn', 'mann'), ('date', u'2018_mar_09_1122'), ('expName', 'StroopMW'), ('frameRate', 60.143188904065717)])
subj,trial,time,color,condition,correct,response,RT
684397,0,1.81428778667,green,congruent,correct,f,1.16843008
684397,1,3.83317589333,red,congruent,correct,d,0.63751168
684397,2,5.85286954667,blue,neutral,correct,j,0.953797973333
684397,3,7.87169066667,red,congruent,correct,d,0.679159466667
684397,4,9.89076608,red,congruent,correct,d,0.579921066666
684397,5,11.9101687467,blue,incongruent,correct,j,0.864605866667
684397,6,13.9413986133,green,incongruent,incorrect,k,0.721323093333
684397,7,15.9647854933,yellow,incongruent,correct,k,0.713973333333
684397,8,17.9858043733,blue,neutral,correct,j,0.741137066666
684397,9,20.0057540267,yellow,congruent,correct,k,0.768940373333
684397,10,22.0255944533,red,neutral,correct,d,1.19716053333
684397,11,24.0444846933,green,incongruent,correct,f,1.40222549333
684397,12,26.0648162133,red,neutral,correct,d,0.789835946666
684397,13,28.0840682667,blue,congruent,correct,j,1.20261802667
684397,14,30.1035387733,red,incongruent,incorrect,j,0.847148373333
684397,15,32.1227904,red,congruent,correct,d,1.11589333333
684397,16,34.1418146133,blue,congruent,correct,j,0.90486912
684397,17,36.1617220267,yellow,congruent,correct,k,0.661055573333
684397,18,38.1810077867,red,congruent,none,none,-1
684397,19,40.1999586133,blue,congruent,correct,j,0.862693546666
684397,20,42.2195400533,blue,neutral,correct,j,0.619137706666
684397,21,44.2388654933,blue,neutral,correct,j,0.407812693334
684397,22,46.26271488,yellow,incongruent,correct,k,0.752009386666
684397,23,48.2821819733,blue,incongruent,correct,j,0.98863872
684397,24,50.3017979733,yellow,congruent,correct,k,0.665122560001
684397,25,52.32151552,green,incongruent,correct,f,1.04523392
684397,26,54.3418466133,red,incongruent,correct,d,0.880805973333
684397,27,56.36106368,yellow,incongruent,none,none,-1
684397,28,58.3807701333,yellow,congruent,incorrect,j,0.553926826667
684397,29,60.4007918933,red,neutral,incorrect,f,0.710004906667
684397,30,62.4198557867,red,incongruent,correct,d,0.402829226667
684397,31,64.4424085333,green,congruent,correct,f,0.89231488
684397,32,66.4621828267,yellow,congruent,correct,k,0.76061184
