# OrderedDict([('code', u'954987'), ('alder (opsjonalt)', u'24'), (u'kj\xf8nn', 'mann'), ('date', u'2018_mar_09_1121'), ('expName', 'StroopMW'), ('frameRate', 59.82662722133319)])
subj,trial,time,color,condition,correct,response,RT
954987,0,1.81330389333,blue,incongruent,correct,j,1.20146048
954987,1,3.83533568,red,incongruent,correct,d,0.539646719997
954987,2,5.85791957334,yellow,incongruent,correct,k,0.596802560001
954987,3,7.87810816,blue,neutral,correct,j,0.784805546667
954987,4,9.90065621334,blue,incongruent,correct,j,0.602056106665
954987,5,11.9228821333,red,congruent,correct,d,0.499848533334
954987,6,13.9504576,yellow,incongruent,correct,k,0.472266666668
954987,7,15.9706120533,yellow,neutral,correct,k,0.548420266667
954987,8,17.9919850667,yellow,congruent,correct,k,0.414742186666
954987,9,20.01245568,green,neutral,incorrect,j,0.586273706667
954987,10,22.0347537067,red,congruent,correct,d,0.676218880002
954987,11,24.0550651733,blue,neutral,correct,j,0.815842133332
954987,12,26.0753425067,blue,neutral,correct,j,0.475529813335
954987,13,28.0955844267,green,neutral,correct,f,0.535106133335
954987,14,30.1156928,green,neutral,correct,f,0.659007146667
954987,15,32.1386026667,green,congruent,correct,f,0.524396373334
954987,16,34.1589755733,yellow,neutral,correct,k,0.775750826666
954987,17,36.1801339733,yellow,neutral,correct,k,0.466555733336
954987,18,38.2030446933,green,congruent,correct,f,0.635968853334
954987,19,40.2232580267,yellow,neutral,correct,k,0.727682133333
954987,20,42.2434948267,yellow,neutral,correct,k,0.419207253333
954987,21,47.4350724267,blue,probe,-1,3,-1
954987,22,49.74665472,red,neutral,correct,d,1.04418986666
954987,23,51.76872064,red,congruent,correct,d,0.558207573333
954987,24,53.79150208,yellow,incongruent,correct,k,0.823237546669
954987,25,55.8137608533,red,congruent,correct,d,0.880971519997
954987,26,57.8334506667,blue,congruent,correct,j,0.765264640002
954987,27,59.85384448,green,neutral,correct,f,0.521186986669
954987,28,61.87550208,yellow,congruent,correct,k,0.563234560002
954987,29,63.8957410133,blue,neutral,correct,j,0.71899392
954987,30,65.9185646933,green,congruent,correct,f,0.664208639999
954987,31,67.9383534933,blue,congruent,correct,j,0.596331946665
954987,32,69.9587089067,blue,neutral,correct,j,0.59206229333
954987,33,71.97906176,yellow,neutral,correct,k,0.875759786668
954987,34,74.0000682667,blue,neutral,correct,j,0.710641920003
954987,35,76.0201352533,blue,congruent,correct,j,0.466588586667
954987,36,78.0424132267,green,incongruent,correct,f,0.524273493334
954987,37,80.0627319467,red,neutral,correct,d,0.727978666666
954987,38,82.0814139733,blue,congruent,correct,j,0.629353386666
954987,39,84.10403968,red,incongruent,correct,d,0.686684586664
954987,40,86.1237431467,blue,congruent,correct,j,0.66699776
954987,41,88.1435025067,red,incongruent,correct,d,0.791573760001
954987,42,90.1636352,red,neutral,correct,d,0.531050666668
954987,43,92.1840930133,red,neutral,correct,d,0.430638079997
954987,44,94.2050816,blue,neutral,correct,j,1.09794133333
954987,45,96.2252782933,red,neutral,correct,d,0.565570133331
954987,46,98.24564736,blue,neutral,correct,j,0.577069653333
954987,47,100.268256,blue,incongruent,correct,j,1.25858474667
954987,48,102.28848768,blue,neutral,correct,j,0.534242986665
954987,49,104.311044693,red,congruent,correct,d,0.703659520001
954987,50,106.332421547,blue,incongruent,correct,j,0.634303573333
954987,51,108.352574293,yellow,neutral,correct,k,0.822483626667
954987,52,110.372786347,red,neutral,correct,d,0.577949866667
954987,53,112.393356373,green,neutral,correct,f,0.381329066666
954987,54,114.415562667,blue,incongruent,correct,j,0.999153919998
954987,55,116.437424213,red,congruent,correct,d,0.465309013332
954987,56,118.45995392,yellow,incongruent,correct,k,0.586881706666
954987,57,120.480548267,green,neutral,correct,f,0.870500693334
954987,58,122.503118507,blue,incongruent,correct,j,0.623703466666
954987,59,124.52513152,blue,incongruent,correct,j,0.393809493333
954987,60,129.573879467,yellow,probe,-1,3,-1
954987,61,131.889459627,blue,incongruent,correct,j,0.853252266668
954987,62,133.912749227,blue,incongruent,correct,j,0.349988266666
954987,63,135.934778027,red,congruent,correct,d,0.503949226666
954987,64,137.957439147,blue,incongruent,correct,j,0.977428906666
954987,65,139.97981312,red,congruent,correct,d,0.635167146665
954987,66,142.00248192,blue,incongruent,correct,j,0.564266666668
954987,67,144.02429056,yellow,congruent,correct,k,0.558521173334
954987,68,146.046339413,red,congruent,correct,d,0.55240448
954987,69,148.066537813,yellow,neutral,correct,k,0.564177066666
954987,70,150.0868096,blue,neutral,correct,j,0.831984640001
954987,71,152.109064107,green,incongruent,correct,f,0.53766016
954987,72,154.130955947,yellow,congruent,correct,k,0.499847253333
954987,73,156.153297493,red,congruent,correct,d,0.605663573333
954987,74,158.17536768,green,incongruent,none,none,-1
954987,75,160.195360427,yellow,neutral,correct,k,0.691357866668
954987,76,162.21553152,yellow,neutral,correct,k,0.479319466667
954987,77,164.235767893,green,incongruent,correct,f,0.442961066667
954987,78,166.25857792,green,congruent,correct,f,0.42012544
954987,79,168.28114944,red,congruent,correct,d,0.589590613334
954987,80,170.304397227,green,congruent,incorrect,j,0.534344106665
954987,81,172.325789867,yellow,congruent,correct,k,0.512933973332
954987,82,174.34732672,yellow,congruent,correct,k,0.34761770667
954987,83,176.36773376,red,neutral,correct,d,0.583200853333
954987,84,178.389182293,red,incongruent,correct,d,0.449511253333
954987,85,180.412253867,yellow,incongruent,correct,k,0.618811306667
954987,86,182.433867947,red,incongruent,correct,d,0.708854613335
954987,87,184.454575787,yellow,neutral,correct,k,0.544165973333
954987,88,186.47613312,yellow,congruent,correct,k,0.55460992
954987,89,188.496905387,green,neutral,correct,f,0.54978944
954987,90,190.519431253,red,congruent,correct,d,0.479354026666
954987,91,193.701054293,yellow,probe,-1,2,-1
954987,92,196.018510507,green,congruent,correct,f,0.77221888
954987,93,198.041596587,green,congruent,correct,f,0.397498453334
954987,94,200.062498987,red,neutral,correct,d,0.552314453333
954987,95,202.085060267,red,congruent,correct,d,0.497748906666
954987,96,204.10795776,yellow,incongruent,correct,k,0.570823253332
954987,97,206.12770816,yellow,incongruent,correct,k,0.47106645333
954987,98,208.148374187,red,incongruent,correct,d,0.578499413336
954987,99,210.17052672,red,incongruent,correct,d,0.412200533334
954987,100,212.191083093,blue,neutral,correct,j,0.599650133332
954987,101,214.211790933,green,neutral,correct,f,0.642928639998
954987,102,216.234196907,red,congruent,correct,d,0.524736853335
954987,103,218.254557867,yellow,neutral,correct,k,0.616486826668
954987,104,220.276001707,red,incongruent,correct,d,0.610879573334
954987,105,222.29638912,blue,neutral,incorrect,f,0.734345386667
954987,106,224.316037547,green,incongruent,correct,f,0.490779306667
954987,107,226.3360448,green,neutral,correct,f,0.422644906666
954987,108,228.35827328,green,incongruent,correct,f,0.592457386665
954987,109,230.380053333,yellow,congruent,correct,k,0.538666239998
954987,110,232.401524907,red,incongruent,correct,d,0.549248426665
954987,111,236.740744107,blue,probe,-1,2,-1
954987,112,239.053762987,yellow,congruent,correct,k,0.616967679998
954987,113,241.07670656,yellow,incongruent,correct,k,0.434030506665
954987,114,243.098696107,red,congruent,correct,d,0.940136106667
954987,115,245.12040832,yellow,congruent,correct,k,0.598290346668
954987,116,247.141239893,blue,neutral,correct,j,0.497668266667
954987,117,249.16182528,yellow,neutral,correct,k,0.7329536
954987,118,251.182277973,blue,neutral,correct,j,0.664631466669
954987,119,253.203795627,blue,incongruent,correct,j,0.419069440002
954987,120,255.226939733,green,congruent,correct,f,0.684026453331
954987,121,257.250292053,green,congruent,correct,f,0.372411306667
954987,122,259.27104768,blue,neutral,correct,j,0.57584768
954987,123,261.29121024,green,incongruent,correct,f,0.475522133333
954987,124,263.311798187,blue,neutral,correct,j,0.454990506667
954987,125,265.3324352,blue,neutral,correct,j,0.40227328
954987,126,267.355470933,yellow,incongruent,correct,k,0.699415040002
954987,127,269.375849813,blue,neutral,correct,j,0.566877866666
954987,128,271.398985813,green,congruent,correct,f,0.447740160002
954987,129,273.421196373,green,incongruent,correct,f,0.473545813333
954987,130,275.441554347,red,neutral,correct,d,0.629530026668
954987,131,277.464880213,red,incongruent,correct,d,0.574066773333
954987,132,279.48770688,green,congruent,correct,f,0.503160746666
954987,133,281.50899456,yellow,neutral,correct,k,0.561865386666
954987,134,283.531127467,green,incongruent,incorrect,k,1.14775850667
954987,135,285.552879787,yellow,congruent,correct,k,0.518100906665
954987,136,287.57796864,yellow,incongruent,correct,k,0.604731733336
954987,137,289.59833344,yellow,neutral,correct,k,0.360672426665
954987,138,291.620355413,blue,incongruent,correct,j,0.770385493332
954987,139,293.642482347,blue,incongruent,correct,j,0.444245760002
954987,140,295.66423424,blue,incongruent,correct,j,0.374467413334
954987,141,297.6840256,red,incongruent,correct,d,0.562691413335
954987,142,299.705725013,yellow,congruent,incorrect,d,0.397259946665
954987,143,302.86604032,red,probe,-1,2,-1
954987,144,305.180225707,blue,incongruent,correct,j,0.874788266668
954987,145,307.201173333,yellow,neutral,correct,k,0.59760384
954987,146,309.223194453,red,incongruent,correct,d,0.623586559999
954987,147,311.243614293,green,neutral,correct,f,0.651097600003
954987,148,313.267074133,blue,incongruent,incorrect,d,0.659622399999
954987,149,315.288050773,green,neutral,correct,f,1.19868288
954987,150,317.30856064,red,neutral,correct,d,0.586149973333
954987,151,319.328607147,green,incongruent,correct,f,0.854214399998
954987,152,321.350326187,yellow,congruent,incorrect,j,0.464468906666
954987,153,323.37101696,green,neutral,correct,f,1.06771285333
954987,154,325.391066453,blue,neutral,correct,j,0.487650986666
954987,155,327.41308544,red,congruent,correct,d,1.16990336
954987,156,329.436380587,green,congruent,correct,f,0.858671786667
954987,157,331.45635712,blue,congruent,correct,j,0.534363306666
954987,158,333.479802453,blue,incongruent,correct,j,0.607059200003
954987,159,335.501647787,yellow,congruent,correct,k,0.553103786664
954987,160,337.524476587,red,incongruent,correct,d,0.61047168
954987,161,339.54473728,green,incongruent,correct,f,0.92627072
954987,162,341.567531947,blue,incongruent,correct,j,0.407217920001
954987,163,343.591301973,yellow,incongruent,correct,k,0.879418453333
954987,164,347.20387072,blue,probe,-1,1,-1
954987,165,349.514691413,green,incongruent,correct,f,0.940337066666
954987,166,351.536356267,yellow,congruent,incorrect,j,0.406598399997
954987,167,353.556843947,blue,neutral,correct,j,0.737867093336
954987,168,355.57710592,blue,neutral,correct,j,0.429580373333
954987,169,357.597310293,red,neutral,correct,d,0.569535573333
954987,170,359.620538453,green,congruent,correct,f,0.978179413334
954987,171,361.641216427,blue,neutral,correct,j,0.653514240003
954987,172,363.661344853,blue,congruent,correct,j,0.441514239999
954987,173,365.68314368,yellow,congruent,correct,k,0.611596800001
954987,174,367.703485867,blue,neutral,correct,j,0.927240959998
954987,175,369.7258752,red,congruent,correct,d,0.584935679999
954987,176,371.746656,blue,neutral,correct,j,0.532361386668
954987,177,373.767630507,blue,neutral,correct,j,0.46333952
954987,178,375.78801536,blue,congruent,correct,j,0.410758400001
954987,179,377.80875648,blue,neutral,correct,j,0.390267306666
954987,180,379.829140907,green,neutral,correct,f,0.353817173334
954987,181,381.85149824,red,congruent,correct,d,0.507243946664
954987,182,383.87153152,yellow,incongruent,correct,k,0.53518848
954987,183,385.89194752,blue,neutral,correct,j,0.546817706669
954987,184,387.9125952,blue,neutral,correct,j,0.398135466665
954987,185,389.934368427,yellow,congruent,correct,k,0.552482133335
954987,186,391.95763968,green,congruent,correct,f,0.593280000001
954987,187,393.9782528,red,neutral,correct,d,0.540671146668
954987,188,396.000008533,green,incongruent,correct,f,0.66276992
954987,189,398.0205504,blue,neutral,correct,j,0.466458026665
954987,190,400.042638933,blue,incongruent,correct,j,0.572258986667
954987,191,402.066934187,blue,incongruent,correct,j,0.419784533333
954987,192,404.089545387,green,congruent,correct,f,0.47717504
954987,193,406.111714133,green,incongruent,correct,f,0.407328853333
954987,194,408.13159552,red,incongruent,incorrect,j,0.467122773331
954987,195,411.519899307,blue,probe,-1,2,-1
954987,196,413.831344213,green,neutral,correct,f,0.863383893331
954987,197,415.85168,green,neutral,correct,f,0.395099733334
954987,198,417.87200768,blue,neutral,correct,j,0.614717013334
954987,199,419.89398272,yellow,congruent,correct,k,0.576841386668
954987,200,421.91686272,yellow,incongruent,correct,k,0.56986794667
954987,201,423.93696384,yellow,incongruent,correct,k,0.405765546668
954987,202,425.959024213,blue,incongruent,incorrect,f,1.00781141334
954987,203,427.98111232,yellow,congruent,incorrect,j,0.553601706666
954987,204,430.003204693,green,incongruent,correct,f,0.595522560001
954987,205,432.023226453,yellow,incongruent,correct,k,0.671545599998
954987,206,434.045925547,yellow,congruent,correct,k,0.39279872
954987,207,436.066053547,blue,congruent,correct,j,0.740671573334
954987,208,438.086633387,yellow,neutral,correct,k,0.656344319999
954987,209,440.109029547,red,congruent,correct,d,1.09775744
954987,210,442.131165867,red,congruent,correct,d,0.451598079999
954987,211,444.154402133,green,congruent,correct,f,0.412642133335
954987,212,446.177600853,green,congruent,correct,f,0.421117866666
954987,213,448.197930667,blue,congruent,correct,j,0.785156266669
954987,214,450.23303936,blue,congruent,correct,j,0.398021546669
954987,215,452.255997867,red,incongruent,correct,d,0.678947839999
954987,216,454.27821312,yellow,incongruent,correct,k,0.592541013335
954987,217,457.709093547,yellow,probe,-1,2,-1
954987,218,460.02227584,yellow,congruent,correct,k,0.656573439999
954987,219,462.043098027,red,neutral,correct,d,0.619653973332
954987,220,464.06335232,yellow,incongruent,correct,k,0.535352746665
954987,221,466.085911893,yellow,incongruent,correct,k,0.448952746665
954987,222,468.106546347,red,neutral,incorrect,k,0.428190720002
954987,223,470.126354347,green,incongruent,incorrect,k,0.888667733332
954987,224,472.145878187,blue,congruent,correct,j,0.532960853332
954987,225,474.168467627,yellow,incongruent,none,none,-1
954987,226,476.190271573,yellow,congruent,correct,k,0.648765866667
954987,227,478.210791253,red,neutral,correct,d,0.659949653331
954987,228,480.233564587,red,congruent,correct,d,0.557249280002
954987,229,482.2538176,blue,congruent,correct,j,0.680868266667
954987,230,484.274155947,red,neutral,correct,d,0.532577706665
954987,231,486.2941824,yellow,incongruent,correct,k,0.57654357333
954987,232,488.317197653,red,incongruent,correct,d,0.585847893333
954987,233,490.338679467,green,incongruent,correct,f,0.564055466668
954987,234,492.358696533,yellow,incongruent,correct,k,0.688052053334
954987,235,494.379789653,yellow,neutral,correct,k,0.475101439999
954987,236,496.40088192,blue,neutral,correct,j,0.934068479997
954987,237,498.42343168,yellow,incongruent,correct,k,0.911390719997
954987,238,501.637862827,green,probe,-1,2,-1
954987,239,503.94937216,green,incongruent,correct,f,1.09737429333
954987,240,505.970221227,red,neutral,correct,d,0.596780373333
954987,241,507.991943253,yellow,congruent,correct,k,1.11879552
954987,242,510.012011093,blue,congruent,correct,j,0.47472256
954987,243,512.035904,red,congruent,correct,d,0.530793813334
954987,244,514.057508267,blue,incongruent,incorrect,k,0.637320960002
954987,245,516.085696427,green,congruent,correct,f,0.961054719999
954987,246,518.106450773,blue,congruent,correct,j,0.428436053331
954987,247,520.129298347,green,congruent,correct,f,0.757434879997
954987,248,522.149495893,yellow,incongruent,correct,k,0.51327232
954987,249,524.17219456,blue,incongruent,correct,j,0.410819413337
954987,250,526.192421547,yellow,neutral,correct,k,0.486306986666
954987,251,528.212668587,blue,congruent,correct,j,0.706052266669
954987,252,530.23489664,red,congruent,correct,d,0.81182848
954987,253,532.256829013,blue,incongruent,incorrect,k,0.581899093333
954987,254,534.276704427,blue,congruent,correct,j,0.754068480001
954987,255,536.296997973,blue,neutral,correct,j,0.429829119999
954987,256,538.31766528,yellow,neutral,incorrect,d,0.729330346669
954987,257,540.33943296,blue,incongruent,correct,j,0.995466666667
954987,258,542.3622848,green,congruent,correct,f,0.508665599998
954987,259,544.382628693,green,neutral,correct,f,0.664082773332
954987,260,546.404953173,red,congruent,correct,d,0.561832533334
954987,261,548.427089067,green,incongruent,correct,f,0.619862186668
954987,262,550.447979947,yellow,neutral,correct,k,0.678755413333
954987,263,552.47055872,red,congruent,correct,d,0.768148906667
954987,264,554.491232427,yellow,incongruent,correct,k,0.603479466667
954987,265,556.511726933,blue,neutral,correct,j,0.790996053336
954987,266,558.534737067,green,congruent,correct,f,0.591995733332
954987,267,561.755538773,yellow,probe,-1,2,-1
954987,268,564.067674027,red,neutral,correct,d,0.659063466665
954987,269,566.08836992,green,neutral,correct,f,0.686380373332
954987,270,568.110079573,red,incongruent,correct,d,0.696726613332
954987,271,570.130127787,green,incongruent,correct,f,0.500610986666
954987,272,572.150067627,blue,congruent,correct,j,0.496811093333
954987,273,574.172607573,red,congruent,correct,d,0.538130773333
954987,274,576.195168853,red,congruent,correct,d,0.419796906666
954987,275,578.21577984,yellow,neutral,correct,k,0.526936746668
954987,276,580.237448533,green,incongruent,correct,f,0.681271466667
954987,277,582.25824512,blue,neutral,correct,j,0.516555093334
954987,278,584.279168,red,neutral,correct,d,0.623521706668
954987,279,586.2995392,blue,neutral,correct,j,0.84319104
954987,280,588.3203072,blue,neutral,correct,j,0.454423466665
954987,281,590.34112512,yellow,neutral,correct,k,0.56159872
954987,282,592.363828053,blue,incongruent,correct,j,1.21088938667
954987,283,594.386836053,blue,incongruent,correct,j,0.500241493333
954987,284,596.407365973,green,neutral,correct,f,0.415724373332
954987,285,598.429456213,yellow,congruent,correct,k,0.553384106664
954987,286,600.450218667,red,neutral,correct,d,0.740832426665
954987,287,602.472318293,yellow,incongruent,correct,k,0.654448639998
954987,288,604.492109653,blue,congruent,correct,j,0.650585173335
954987,289,606.515126613,green,congruent,correct,f,0.355607039997
954987,290,608.535275947,green,incongruent,correct,f,0.431515733333
954987,291,610.557622187,red,congruent,correct,d,0.489303039998
954987,292,612.577926827,blue,neutral,incorrect,k,0.693169493334
954987,293,614.600585813,yellow,congruent,correct,k,0.494154240001
954987,294,616.620708267,blue,congruent,correct,j,0.586036906665
954987,295,618.64106624,blue,neutral,correct,j,0.517655893331
954987,296,620.664384,green,congruent,correct,f,0.462714453333
954987,297,622.68729856,yellow,incongruent,correct,k,0.663584853333
954987,298,624.709283413,yellow,congruent,correct,k,0.705402880001
954987,299,626.73162752,red,congruent,correct,d,0.619077973333
954987,300,628.7516608,blue,congruent,correct,j,0.919054080001
954987,301,630.772192,yellow,neutral,correct,k,0.546514346664
954987,302,632.792911787,green,neutral,correct,f,0.58976981333
954987,303,634.813670827,red,neutral,correct,d,0.633172053331
954987,304,639.115288747,red,probe,-1,1,-1
954987,305,641.426752427,yellow,neutral,correct,k,1.15605205333
954987,306,643.44923136,red,congruent,correct,d,0.589799253332
954987,307,645.471880107,yellow,incongruent,incorrect,d,0.503157760002
954987,308,647.49259136,red,neutral,correct,d,0.626464426667
954987,309,649.515432533,red,incongruent,incorrect,f,1.19544704
954987,310,651.536137387,blue,neutral,correct,j,0.854858666666
954987,311,653.556761173,yellow,neutral,correct,k,0.674231466666
954987,312,655.578441813,yellow,congruent,correct,k,0.540376746667
954987,313,657.600886613,red,congruent,correct,d,0.645858560001
954987,314,659.62265728,yellow,congruent,correct,k,0.560321280002
954987,315,661.645093547,red,congruent,correct,d,0.569727146667
954987,316,663.665861547,blue,neutral,correct,j,0.549001386666
954987,317,665.687816533,red,incongruent,correct,d,0.862968746667
954987,318,667.71025536,red,congruent,correct,d,0.552840106666
954987,319,669.732277333,green,incongruent,correct,f,0.62642176
954987,320,671.7528064,red,neutral,correct,d,0.590080426668
954987,321,673.775358293,red,congruent,correct,d,0.503436800002
954987,322,675.795936,blue,neutral,correct,j,0.770784
954987,323,677.81855488,yellow,incongruent,correct,k,0.892167679998
