# OrderedDict([('code', u'514721'), ('alder (opsjonalt)', u'20'), (u'kj\xf8nn', 'kvinne'), ('date', u'2018_mar_13_1422'), ('expName', 'StroopMW'), ('frameRate', 59.973669193498843)])
subj,trial,time,color,condition,correct,response,RT
514721,0,1.81267223978,red,congruent,correct,d,1.15380972312
514721,1,3.83457685174,green,congruent,correct,f,0.508150389571
514721,2,5.85587175782,red,congruent,correct,d,0.806617420865
514721,3,7.87811258268,yellow,incongruent,none,none,-1
514721,4,9.9005454073,green,incongruent,incorrect,k,0.954162832
514721,5,11.9242876702,blue,incongruent,correct,j,1.18621586831
514721,6,13.9658440971,green,neutral,correct,f,0.9047152153
514721,7,15.986234471,yellow,neutral,correct,k,0.676522227383
514721,8,18.008059723,blue,incongruent,correct,j,1.07048225645
514721,9,20.028919003,blue,incongruent,correct,j,0.617529662901
514721,10,22.0501725224,blue,neutral,correct,j,0.516429845637
514721,11,24.0711696156,blue,congruent,correct,j,0.447291587465
514721,12,26.0911252167,red,neutral,correct,d,1.03533435477
514721,13,28.113767961,green,congruent,correct,f,0.820952975846
514721,14,30.1350432405,red,congruent,correct,d,0.543694664069
514721,15,32.1573570253,green,congruent,correct,f,0.745395099228
514721,16,34.1775489994,red,neutral,correct,d,0.661058140511
514721,17,36.1979952666,blue,neutral,correct,j,0.672449272599
514721,18,38.2185729469,blue,neutral,correct,j,0.683870271314
514721,19,40.2409357983,green,congruent,correct,f,0.709863624703
514721,20,42.2612020123,blue,neutral,correct,j,0.737421136102
514721,21,44.2823915319,green,incongruent,incorrect,d,1.24411702087
514721,22,46.3034812115,blue,incongruent,incorrect,d,0.774945568075
514721,23,48.3236514257,yellow,neutral,correct,k,0.658779316764
514721,24,50.3456951308,yellow,congruent,correct,k,0.908735690151
514721,25,52.3662024113,red,neutral,correct,d,1.41620213393
514721,26,54.3890661687,blue,incongruent,correct,j,1.15360791005
514721,27,56.4101579817,blue,congruent,correct,j,0.444367644544
514721,28,58.4324047799,blue,incongruent,correct,j,1.17399529729
514721,29,60.4541758453,blue,incongruent,correct,j,0.512318917565
514721,30,62.4746946457,red,neutral,incorrect,f,0.81169773436
514721,31,64.4951997928,red,neutral,correct,d,0.967234175274
514721,32,66.5171594447,yellow,congruent,correct,k,1.13724099766
514721,33,68.5396473092,green,congruent,correct,f,0.938757625059
514721,34,70.5619098941,yellow,incongruent,correct,k,0.99650816447
