# OrderedDict([('code', u'149318'), ('alder (opsjonalt)', u'24'), (u'kj\xf8nn', 'kvinne'), ('date', u'2018_mar_12_1418'), ('expName', 'StroopMW'), ('frameRate', 59.926490140722507)])
subj,trial,time,color,condition,correct,response,RT
149318,0,1.81197901311,yellow,neutral,correct,k,0.898529663373
149318,1,3.83543630312,yellow,incongruent,correct,k,0.41108710873
149318,2,5.85560313839,blue,neutral,correct,j,0.407183107065
149318,3,7.87582842702,yellow,neutral,correct,k,0.466712092464
149318,4,9.89599910229,blue,neutral,correct,j,0.414471003508
149318,5,11.9275289291,green,congruent,correct,f,0.511008644697
149318,6,13.9470348574,blue,congruent,incorrect,k,0.523899956864
149318,7,15.9673305461,yellow,neutral,correct,k,0.51935254159
149318,8,17.9875383413,green,neutral,correct,f,0.56298477354
149318,9,20.0082308302,red,incongruent,correct,d,0.366288796283
149318,10,22.0287005989,blue,neutral,correct,j,0.473807135491
149318,11,24.0489130875,yellow,neutral,correct,k,0.533610894341
149318,12,26.0686831226,yellow,incongruent,correct,k,0.481844685587
149318,13,28.0884480377,blue,congruent,correct,j,0.414146736703
149318,14,30.1090517799,red,neutral,correct,d,0.569596829695
149318,15,32.1308318425,green,congruent,correct,f,0.339684838266
149318,16,34.1506893443,yellow,neutral,correct,k,0.447854271084
149318,17,36.1729942071,red,incongruent,incorrect,f,0.505592962386
149318,18,38.1932604558,blue,congruent,correct,j,0.661514522246
149318,19,40.2154880919,green,incongruent,correct,f,0.54328897847
149318,20,42.2351834603,red,incongruent,correct,d,0.603352150763
149318,21,44.2556801091,green,neutral,correct,f,0.534826468193
149318,22,50.5393175634,blue,probe,-1,3,-1
149318,23,52.8526365238,red,congruent,correct,d,0.577939019921
149318,24,54.8729202658,yellow,neutral,correct,k,0.621619891891
149318,25,56.8925699808,green,incongruent,correct,f,0.474041802258
149318,26,58.9129010828,red,neutral,correct,d,0.469662493723
149318,27,60.9348219455,green,incongruent,correct,f,0.575761312325
149318,28,62.957109315,blue,incongruent,correct,j,0.393419687859
149318,29,64.979736738,yellow,incongruent,correct,k,0.386802085036
149318,30,67.0010137604,red,incongruent,correct,d,0.76548341994
149318,31,69.0234594233,green,congruent,correct,f,0.391087100197
149318,32,71.0446656191,yellow,congruent,correct,k,0.354051991062
149318,33,73.0671744287,blue,incongruent,correct,j,0.331488568102
149318,34,75.0894024915,blue,incongruent,correct,j,0.565146267796
149318,35,77.1098901802,green,neutral,correct,f,0.512660698735
149318,36,79.1308685358,green,incongruent,correct,f,0.411940442428
149318,37,81.1511736112,red,neutral,correct,d,0.375468533533
149318,38,83.1717252999,yellow,neutral,correct,k,0.370833224889
149318,39,85.1916638684,blue,congruent,correct,j,0.350880576376
149318,40,87.2139636113,red,congruent,correct,d,0.456592834813
149318,41,89.2345353534,green,incongruent,correct,f,0.548023273823
149318,42,91.2562428827,yellow,congruent,correct,k,0.526449291285
149318,43,93.276500598,red,neutral,correct,d,0.55411778309
149318,44,95.2979111671,yellow,congruent,correct,k,0.40471825268
149318,45,97.3202894167,green,congruent,correct,f,0.398235049914
149318,46,99.3409716655,yellow,neutral,incorrect,f,0.409630041442
149318,47,101.361193114,blue,congruent,correct,j,0.549355327725
149318,48,103.381344589,blue,neutral,correct,j,0.56118807944
149318,49,105.401510145,yellow,neutral,correct,k,0.461014383366
149318,50,107.42254994,yellow,neutral,incorrect,j,0.504037761723
149318,51,109.444891923,green,congruent,correct,f,0.626093067133
149318,52,112.939424827,blue,probe,-1,3,-1
149318,53,115.251040534,red,neutral,correct,d,0.883517816967
149318,54,117.271132702,yellow,incongruent,correct,k,1.27941217255
149318,55,119.291003857,blue,congruent,correct,j,0.555556077037
149318,56,121.311632773,red,neutral,correct,d,0.7589072038
149318,57,123.335563663,green,congruent,correct,f,0.415337563877
149318,58,125.355565805,blue,congruent,correct,j,0.539248016746
149318,59,127.375961334,blue,neutral,correct,j,0.486615674289
149318,60,129.396342356,blue,congruent,correct,j,0.402230784952
149318,61,131.418895965,red,congruent,correct,d,0.49168746312
149318,62,133.439546641,yellow,neutral,correct,k,0.647003582721
149318,63,135.460562117,red,neutral,correct,d,0.578010699951
149318,64,137.4834161,yellow,incongruent,correct,k,0.651465664625
149318,65,139.504068055,blue,neutral,correct,j,0.454523927264
149318,66,141.524515637,green,neutral,correct,f,0.514064432668
149318,67,143.5470061,red,incongruent,correct,d,0.459903769559
149318,68,145.569323763,green,incongruent,correct,f,0.757290136444
149318,69,147.592403453,yellow,incongruent,correct,k,0.414167216711
149318,70,149.614615729,red,congruent,correct,d,0.471952841367
149318,71,151.637546939,green,congruent,correct,f,0.529048972394
149318,72,153.658730094,blue,neutral,correct,j,0.34785252175
149318,73,155.67881757,yellow,incongruent,correct,k,0.407776600651
149318,74,157.699111552,red,incongruent,correct,d,1.21943689363
149318,75,159.71964532,red,incongruent,correct,d,0.687060346479
149318,76,161.741262396,yellow,congruent,correct,k,0.617576370166
149318,77,163.761364805,blue,congruent,correct,j,0.453223873375
149318,78,165.782586787,green,neutral,correct,f,0.464059504666
149318,79,167.804630103,yellow,incongruent,correct,k,0.490222715828
